State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
Maine,Kennebec County,1,3647,1666,0,0,0.00,0,0,0,0,0,0,14.9,67843,1,1,1,1,1,0,0,0,2510,68.82,707,19.39,508,13.93,587,16.09,2414,66.20,7,0.18,9,0.25,0,0.00,13,0.35,67,1.83,30,0.81,49,2.93,130,7.78,1226,780,749,3468,17,14,0,21,127,50,88,185
Maine,Kennebec County,0,4147,1662,0,0,0.00,0,0,0,0,0,0,10.7,79549,0,0,0,0,0,0,0,0,3238,78.09,919,22.17,734,17.69,452,10.90,3134,75.57,10,0.25,18,0.43,0,0.00,17,0.42,59,1.42,29,0.71,35,2.12,95,5.69,1109,916,641,4012,14,29,0,22,70,34,40,114
Maine,Kennebec County,1,4042,1737,0,167,4.13,0,1,0,1,1,1,30.7,54199,0,1,0,1,0,0,0,1,2136,52.84,1025,25.36,423,10.46,378,9.34,2020,49.97,20,0.48,15,0.37,3,0.07,13,0.32,65,1.61,47,1.15,174,10.03,222,12.76,1839,859,651,3815,49,37,3,19,119,104,309,466
Maine,Kennebec County,1,5024,2334,0,94,1.87,0,0,0,0,0,1,22.6,47177,0,0,0,0,0,0,0,0,373,7.42,104,2.08,79,1.57,40,0.79,360,7.16,0,0.01,0,0.00,0,0.00,5,0.10,8,0.15,11,0.23,35,1.51,61,2.62,2247,1092,628,4648,66,46,4,54,206,144,660,1021
Maine,Kennebec County,1,6656,2299,0,1908,28.67,0,0,0,0,1,0,11.1,57750,1,1,1,1,1,0,0,1,4285,64.37,1411,21.20,441,6.62,699,10.50,4018,60.37,52,0.78,83,1.24,2,0.03,11,0.17,119,1.79,77,1.15,129,5.62,205,8.90,1672,858,1344,6302,65,106,2,15,166,126,262,450
Maine,Kennebec County,0,6240,2543,0,4,0.06,0,0,0,0,0,0,10.8,76315,0,0,0,0,0,0,0,0,5335,85.50,1718,27.53,1224,19.61,703,11.27,5166,82.79,22,0.35,51,0.81,9,0.14,19,0.31,68,1.10,67,1.08,70,2.74,283,11.13,1985,1422,825,6037,27,56,9,24,87,84,100,343
Maine,Knox County,1,4850,2382,0,60,1.24,0,0,0,0,0,0,9.6,85451,1,1,1,1,1,0,0,0,2909,59.97,530,10.92,554,11.43,704,14.51,2851,58.77,4,0.08,10,0.21,0,0.00,6,0.13,38,0.79,32,0.65,91,3.83,56,2.37,1085,866,1344,4733,13,35,0,7,62,52,229,106
Maine,Knox County,0,6638,2743,0,40,0.60,0,0,0,0,0,0,9.4,64007,0,0,0,0,0,0,0,0,6410,96.56,1824,27.48,1380,20.79,930,14.01,6258,94.27,22,0.33,14,0.21,0,0.00,29,0.43,88,1.32,38,0.57,66,2.40,288,10.49,1993,1428,965,6482,22,15,0,30,89,39,70,301
Maine,Knox County,0,7532,2727,0,997,13.24,0,0,0,0,0,0,14.7,60194,0,0,0,0,0,0,0,0,7211,95.74,1602,21.27,1402,18.62,926,12.29,6912,91.77,87,1.16,44,0.58,0,0.00,44,0.58,124,1.65,59,0.79,56,2.04,348,12.77,1574,1464,973,7225,89,44,0,45,129,61,86,382
Maine,Knox County,0,3330,1422,0,7,0.21,0,0,0,0,0,0,8.6,86733,0,0,0,0,0,0,0,0,2567,77.08,598,17.97,566,17.01,509,15.29,2502,75.14,9,0.26,10,0.29,0,0.00,15,0.44,31,0.95,31,0.94,23,1.61,58,4.10,825,733,662,3249,9,14,0,17,41,38,48,75
Maine,Knox County,1,2801,1249,0,115,4.11,0,1,0,0,0,1,21.6,58024,0,1,0,1,0,0,0,0,1186,42.32,616,21.99,221,7.90,168,6.00,1134,40.50,8,0.29,9,0.33,0,0.00,4,0.14,30,1.06,18,0.64,56,4.49,146,11.70,1275,529,405,2686,16,15,4,9,71,39,174,397
Maine,Knox County,1,4496,2174,0,129,2.87,0,0,0,0,1,0,14.9,58138,1,1,1,1,1,0,0,1,1889,42.01,805,17.91,358,7.97,460,10.23,1836,40.83,11,0.24,9,0.20,1,0.02,6,0.12,27,0.59,13,0.28,118,5.44,135,6.21,1832,803,1036,4308,29,35,1,17,106,58,354,335
Maine,Knox County,0,3138,1411,0,9,0.29,0,0,0,0,0,0,8.0,72875,0,0,0,0,0,0,0,0,3051,97.24,666,21.22,556,17.73,687,21.89,2968,94.59,11,0.35,15,0.46,0,0.00,8,0.25,50,1.59,14,0.44,46,3.29,87,6.20,640,566,715,3051,11,15,0,8,53,14,43,82
Maine,Knox County,0,2591,1204,0,0,0.00,0,0,0,0,0,0,3.3,63977,1,1,0,0,0,1,0,0,2589,99.92,489,18.86,449,17.33,644,24.86,2558,98.73,5,0.19,3,0.12,0,0.00,0,0.00,23,0.89,13,0.50,6,0.49,19,1.61,501,449,644,2560,5,3,0,0,23,13,6,19
Maine,Knox County,0,2686,1150,0,4,0.15,0,0,0,0,0,0,6.5,63646,0,0,0,0,0,0,0,0,2686,100.00,722,26.88,549,20.44,560,20.85,2658,98.96,0,0.00,3,0.11,0,0.00,3,0.11,22,0.82,13,0.48,31,2.67,104,9.06,683,549,560,2658,0,3,0,3,22,13,25,90
Maine,Knox County,0,1674,796,0,0,0.00,0,0,0,0,0,0,8.4,84063,0,0,0,0,0,0,0,0,1335,79.72,378,22.57,272,16.23,226,13.51,1302,77.78,3,0.18,3,0.16,0,0.00,4,0.24,23,1.37,10,0.59,37,4.66,36,4.54,530,323,290,1627,3,5,0,5,34,10,50,45
Maine,Lincoln County,0,5276,2153,0,41,0.78,0,0,0,0,0,0,11.9,59474,1,1,0,0,0,1,0,0,5276,100.00,1979,37.52,1110,21.04,788,14.94,5152,97.65,18,0.34,22,0.42,0,0.00,22,0.42,62,1.18,78,1.48,75,3.49,335,15.54,1977,1110,788,5152,18,22,0,22,62,78,74,334
Maine,Lincoln County,0,5075,2171,0,4,0.08,0,0,0,1,1,1,20.0,71325,0,0,0,0,0,0,0,1,4697,92.54,1452,28.60,1016,20.02,813,16.01,4586,90.36,18,0.36,17,0.33,0,0.00,23,0.45,53,1.05,44,0.87,181,8.33,560,25.80,1578,1105,889,4943,19,21,0,23,69,52,213,645
Maine,Lincoln County,0,3861,1765,0,84,2.18,0,0,0,0,0,0,10.0,70893,0,0,0,0,0,0,0,0,3095,80.16,814,21.08,635,16.44,636,16.47,3018,78.16,7,0.18,17,0.44,0,0.00,9,0.23,44,1.15,10,0.25,81,4.58,136,7.72,925,731,975,3769,9,25,0,9,49,16,105,163
Maine,Lincoln County,0,3710,1605,0,21,0.57,0,0,0,0,0,0,10.7,79241,0,0,0,0,0,0,0,0,3695,99.60,814,21.95,749,20.19,739,19.93,3590,96.77,5,0.13,28,0.75,0,0.00,21,0.57,51,1.37,20,0.54,55,3.45,131,8.13,808,752,744,3605,5,28,0,21,51,20,59,139
Maine,Lincoln County,0,6122,2549,0,212,3.46,0,0,0,0,0,0,12.6,69089,0,0,0,0,0,0,0,0,5769,94.24,1873,30.60,1143,18.67,975,15.92,5626,91.90,14,0.22,38,0.62,0,0.00,15,0.24,77,1.25,66,1.09,92,3.62,394,15.46,1983,1186,1012,5963,22,39,0,17,81,68,108,442
Maine,Lincoln County,0,3630,1702,0,19,0.52,0,0,0,0,0,0,10.0,74125,0,0,0,0,0,0,0,0,3455,95.19,1066,29.38,560,15.42,927,25.53,3414,94.04,3,0.08,11,0.29,0,0.00,4,0.12,24,0.66,15,0.41,48,2.80,105,6.17,1075,582,996,3581,3,11,0,5,30,15,36,105
Maine,Lincoln County,0,892,418,0,0,0.00,0,0,0,0,0,0,10.1,76250,0,0,0,0,0,0,0,0,892,100.00,229,25.71,141,15.81,269,30.16,879,98.54,5,0.56,2,0.22,0,0.00,1,0.11,5,0.56,5,0.56,14,3.25,42,9.98,227,141,269,879,5,2,0,1,5,5,15,46
Maine,Lincoln County,0,3120,1386,0,8,0.26,0,0,0,0,0,0,7.0,64522,0,0,0,0,0,0,0,0,3120,100.00,875,28.03,536,17.18,777,24.90,3057,97.98,14,0.45,13,0.42,1,0.03,8,0.26,27,0.87,16,0.51,7,0.48,59,4.24,867,536,777,3057,14,13,1,8,27,16,7,60
Maine,Lincoln County,0,2771,1400,0,109,3.93,0,0,0,0,0,0,9.1,63393,0,0,0,0,0,0,0,0,2086,75.29,559,20.18,258,9.32,658,23.76,2018,72.83,11,0.38,25,0.90,0,0.00,6,0.20,27,0.97,12,0.45,87,6.24,115,8.20,678,325,943,2687,14,25,0,8,37,17,96,144
Maine,Oxford County,0,1587,756,0,0,0.00,0,0,0,0,0,0,9.2,56953,1,1,0,0,0,1,0,0,1560,98.32,392,24.71,231,14.53,362,22.80,1536,96.81,1,0.06,4,0.25,0,0.00,7,0.44,12,0.75,7,0.43,19,2.55,86,11.42,292,238,365,1561,1,4,0,9,12,7,12,55
Maine,Oxford County,0,3195,1424,0,8,0.25,0,0,0,0,0,1,10.4,54231,0,0,0,0,0,0,0,0,2856,89.37,1170,36.63,537,16.80,525,16.42,2769,86.68,7,0.21,21,0.67,2,0.05,10,0.30,47,1.47,20,0.63,88,6.20,332,23.35,1194,601,575,3095,10,24,2,12,52,25,100,299
Maine,Oxford County,1,2215,1019,0,8,0.36,1,1,1,0,0,1,13.9,49113,1,1,1,1,1,0,0,0,1404,63.37,386,17.43,281,12.67,265,11.99,1376,62.12,2,0.11,4,0.18,0,0.00,2,0.09,19,0.87,31,1.40,80,7.83,97,9.51,1058,460,352,2153,12,4,0,2,44,45,151,145
Maine,Oxford County,0,3626,1655,0,31,0.85,0,0,0,0,0,1,14.4,51806,0,0,0,0,0,0,0,0,1836,50.64,707,19.50,334,9.21,429,11.83,1794,49.46,2,0.06,3,0.08,0,0.00,4,0.11,33,0.92,20,0.56,55,3.34,188,11.33,1349,715,829,3527,23,7,0,7,62,51,163,345
Maine,Oxford County,0,3540,1454,0,45,1.27,0,0,0,1,1,1,22.6,49375,0,0,0,0,0,0,0,1,3540,100.00,1797,50.75,802,22.66,622,17.57,3435,97.03,6,0.17,20,0.56,0,0.00,8,0.23,71,2.01,29,0.82,117,8.02,318,21.88,1414,802,622,3435,6,20,0,8,71,29,86,235
Maine,Oxford County,0,3665,1491,0,0,0.00,0,0,0,0,0,0,9.4,65880,0,0,0,0,0,0,0,0,3665,100.00,1027,28.01,731,19.95,538,14.68,3554,96.97,5,0.14,9,0.25,0,0.00,27,0.74,70,1.91,30,0.82,43,2.88,144,9.65,1003,731,538,3554,5,9,0,27,70,30,34,119
Maine,Oxford County,0,2988,1298,0,0,0.00,0,0,0,0,0,1,20.1,64625,0,0,0,0,0,0,0,0,2504,83.79,1006,33.68,559,18.71,376,12.58,2439,81.63,14,0.47,10,0.33,0,0.00,7,0.23,34,1.13,28,0.94,71,5.48,168,12.98,1184,667,479,2904,14,15,0,8,47,36,88,197
Maine,Oxford County,0,3307,1418,0,17,0.51,0,0,0,0,0,0,18.3,65789,1,1,0,0,0,1,0,0,3307,100.00,1198,36.23,649,19.63,537,16.24,3242,98.03,7,0.21,7,0.21,0,0.00,16,0.48,35,1.06,23,0.70,27,1.91,228,16.07,1208,649,537,3242,7,7,0,16,35,23,23,193
Maine,Oxford County,0,1812,700,0,100,5.52,0,0,0,0,0,1,19.4,48333,0,0,0,0,0,0,0,0,1812,100.00,764,42.14,422,23.29,337,18.60,1765,97.41,4,0.22,3,0.17,0,0.00,11,0.61,29,1.60,33,1.82,24,3.46,143,20.46,917,422,337,1765,4,3,0,11,29,33,24,142
Maine,Oxford County,1,5183,2187,0,193,3.72,1,1,1,1,1,1,19.1,54803,1,1,1,1,1,0,0,1,4671,90.12,2167,41.80,964,18.60,932,17.97,4484,86.52,25,0.48,39,0.75,0,0.00,13,0.25,110,2.13,62,1.20,192,8.78,515,23.53,2355,1077,1029,4969,26,39,0,24,125,65,166,459
Maine,Oxford County,0,3425,1270,0,180,5.26,0,0,0,0,0,0,19.3,73068,0,0,0,0,0,0,0,0,3234,94.41,1204,35.14,838,24.47,322,9.41,3102,90.57,18,0.54,57,1.66,0,0.00,10,0.29,46,1.35,33,0.96,40,3.13,174,13.68,1409,889,339,3291,19,58,0,10,47,33,43,188
Maine,Oxford County,0,5880,2361,0,10,0.17,0,0,0,1,1,1,23.0,64674,0,0,0,0,0,0,0,1,5611,95.42,2475,42.09,1227,20.87,754,12.83,5459,92.84,18,0.31,9,0.16,4,0.06,20,0.33,101,1.72,59,1.00,194,8.22,546,23.13,2695,1273,827,5722,18,10,4,21,105,60,186,531
Maine,Oxford County,0,5014,2163,0,86,1.72,0,0,0,0,1,0,17.8,58725,0,0,0,0,0,0,0,1,4317,86.11,1619,32.29,914,18.22,851,16.97,4170,83.17,18,0.36,25,0.50,2,0.04,25,0.49,77,1.54,37,0.73,118,5.46,402,18.57,1975,1072,1009,4816,19,30,3,28,118,49,127,371
Maine,Oxford County,0,3084,1322,0,0,0.00,0,0,0,0,0,0,6.7,66196,1,1,0,0,0,1,0,0,3084,100.00,831,26.96,642,20.82,584,18.94,3005,97.44,6,0.19,5,0.16,1,0.03,8,0.26,59,1.91,24,0.78,29,2.23,112,8.46,782,642,584,3005,6,5,1,8,59,24,26,98
Maine,Oxford County,0,3449,1368,0,171,4.96,0,0,0,0,0,0,4.5,57317,0,0,0,0,0,0,0,0,3449,100.00,1089,31.57,791,22.93,555,16.09,3255,94.38,19,0.55,101,2.93,0,0.00,6,0.17,68,1.97,48,1.39,48,3.53,169,12.33,977,791,555,3255,19,101,0,6,68,48,38,135
Maine,Oxford County,0,2745,1141,0,0,0.00,0,0,0,0,0,0,9.3,56625,1,1,0,0,0,1,0,0,2745,100.00,1008,36.71,580,21.13,412,15.01,2690,98.00,9,0.33,9,0.33,1,0.04,1,0.04,35,1.28,8,0.29,18,1.59,77,6.78,961,580,412,2690,9,9,1,1,35,8,17,71
Maine,Oxford County,0,3118,1273,0,0,0.00,0,0,0,0,0,1,17.5,47109,0,0,0,0,0,0,0,0,3115,99.91,1314,42.13,708,22.70,454,14.55,3003,96.32,14,0.45,14,0.45,3,0.10,13,0.42,68,2.18,21,0.67,34,2.65,176,13.86,1387,708,454,3006,14,14,3,13,68,21,31,161
Maine,Penobscot County,1,3436,1959,0,63,1.83,0,1,0,1,1,1,22.0,41707,0,1,0,1,0,0,0,1,1622,47.20,940,27.35,196,5.71,149,4.35,1519,44.19,19,0.56,26,0.74,1,0.02,18,0.52,40,1.16,29,0.83,268,13.68,341,17.39,1838,429,491,3189,42,59,2,59,85,46,558,724
Maine,Penobscot County,1,4472,1787,0,606,13.55,0,0,0,0,1,0,9.8,87500,1,1,1,1,1,0,0,1,4428,99.01,1254,28.03,702,15.71,807,18.04,4093,91.53,62,1.38,107,2.39,3,0.07,62,1.38,101,2.27,28,0.63,253,14.13,211,11.81,1170,714,813,4134,62,108,3,62,103,28,261,223
Maine,Penobscot County,1,2364,1046,0,80,3.38,0,0,0,0,1,0,12.7,101991,0,1,0,1,0,0,0,1,2169,91.75,658,27.81,402,16.99,204,8.65,2056,86.98,23,0.98,32,1.33,1,0.04,18,0.77,39,1.65,39,1.66,126,12.08,188,17.98,693,447,229,2240,27,36,1,19,41,42,133,198
Maine,Penobscot County,1,3867,1769,0,236,6.10,1,1,1,1,1,1,27.1,50469,1,1,1,1,1,0,0,1,3486,90.14,1355,35.03,581,15.02,404,10.45,3303,85.42,48,1.24,29,0.75,2,0.04,35,0.91,69,1.79,47,1.20,388,21.92,330,18.66,1349,624,433,3653,54,36,2,40,82,54,544,386
Maine,Penobscot County,1,2279,1114,0,71,3.12,0,0,0,0,0,1,38.2,53833,0,0,0,0,0,0,0,0,240,10.53,155,6.82,39,1.71,21,0.94,223,9.78,5,0.21,1,0.02,0,0.00,1,0.03,11,0.49,2,0.10,17,1.49,36,3.24,1115,345,189,2093,40,17,2,46,81,38,219,306
Maine,Penobscot County,1,3003,1255,0,179,5.96,0,0,0,0,0,0,9.2,74645,1,1,1,1,1,0,0,0,2956,98.44,826,27.50,579,19.28,388,12.91,2823,94.00,36,1.21,21,0.68,0,0.00,30,1.00,47,1.55,36,1.20,63,5.02,71,5.63,783,585,391,2868,37,21,0,30,47,36,61,70
Maine,Penobscot County,1,6724,2716,0,457,6.80,1,1,1,1,1,1,47.2,30839,1,1,1,1,1,0,0,1,5598,83.25,3641,54.14,1448,21.54,808,12.02,5120,76.14,147,2.18,82,1.22,4,0.06,78,1.15,168,2.49,128,1.91,346,12.72,790,29.07,4084,1751,969,6126,195,101,5,85,212,159,395,848
Maine,Penobscot County,1,7257,2862,0,18,0.25,0,0,0,0,0,0,2.4,98779,1,1,1,1,1,0,0,0,6536,90.06,623,8.58,1622,22.36,821,11.31,6339,87.35,34,0.47,47,0.65,0,0.00,33,0.46,83,1.15,71,0.98,13,0.46,120,4.19,682,1788,943,7022,38,57,0,44,96,80,16,133
Maine,Penobscot County,0,3733,1478,0,0,0.00,0,0,0,0,0,0,7.1,73523,0,0,0,0,0,0,0,0,3733,100.00,653,17.50,818,21.91,503,13.47,3664,98.15,7,0.19,21,0.56,1,0.03,14,0.38,26,0.70,35,0.94,31,2.12,191,12.94,691,818,503,3664,7,21,1,14,26,35,36,193
Maine,Penobscot County,1,1816,877,0,4,0.22,0,0,0,0,0,1,19.3,55521,0,0,0,0,0,0,0,0,204,11.24,86,4.74,34,1.89,26,1.42,197,10.86,0,0.00,1,0.06,0,0.00,4,0.21,2,0.11,1,0.04,7,0.79,25,2.86,880,336,174,1715,23,15,0,23,40,19,103,218
Maine,Penobscot County,1,2630,1063,0,106,4.03,0,0,0,0,0,0,4.9,84471,0,1,0,1,0,0,0,0,1702,64.70,299,11.38,359,13.65,308,11.73,1642,62.42,10,0.36,22,0.84,0,0.00,4,0.15,24,0.93,14,0.52,17,1.59,69,6.53,482,519,451,2528,16,25,0,13,48,25,31,107
Maine,Penobscot County,0,5036,2223,0,20,0.40,0,0,0,0,0,0,6.4,75341,0,0,0,0,0,0,0,0,2224,44.16,313,6.21,502,9.97,403,8.01,2145,42.59,11,0.22,22,0.43,1,0.02,10,0.20,35,0.70,40,0.80,45,2.02,109,4.90,872,1059,997,4802,29,59,1,38,107,73,133,223
Maine,Penobscot County,0,1919,828,0,4,0.21,0,0,0,0,0,0,16.6,79167,0,0,0,0,0,0,0,0,1914,99.73,592,30.85,390,20.31,319,16.65,1799,93.77,14,0.73,34,1.76,0,0.00,27,1.40,40,2.07,24,1.25,33,3.98,96,11.65,622,391,320,1804,14,34,0,27,40,24,34,98
Maine,Penobscot County,1,2720,1137,0,15,0.55,0,1,0,0,0,1,47.7,72375,0,1,0,1,0,0,0,0,544,20.01,308,11.32,45,1.64,66,2.41,517,19.02,8,0.30,7,0.24,0,0.00,6,0.21,7,0.25,6,0.21,16,1.36,38,3.37,1789,226,267,2565,27,42,1,33,52,38,89,205
Maine,Penobscot County,0,2836,1176,0,162,5.71,0,0,0,0,0,0,16.5,96993,0,0,0,0,0,0,0,0,2327,82.05,587,20.70,429,15.11,590,20.80,2208,77.85,8,0.30,38,1.34,1,0.03,18,0.65,54,1.89,39,1.38,60,5.11,80,6.81,744,513,726,2692,9,46,1,23,65,48,79,112
Maine,Penobscot County,1,4806,518,1,3696,76.90,0,1,0,0,0,1,42.6,59250,0,1,0,1,0,0,0,0,3747,77.97,2449,50.95,58,1.21,37,0.77,3504,72.91,57,1.19,64,1.32,1,0.01,47,0.98,74,1.55,49,1.02,3,0.50,7,1.30,898,149,82,4455,84,108,1,54,104,73,11,22
Maine,Penobscot County,1,5054,2234,0,14,0.28,1,1,1,1,1,1,23.3,53750,1,1,1,1,1,0,0,1,4559,90.21,2142,42.37,732,14.48,662,13.11,4312,85.31,27,0.54,35,0.69,0,0.00,78,1.54,108,2.13,57,1.14,258,11.57,287,12.86,2058,834,724,4767,37,40,3,86,121,61,293,302
Maine,Penobscot County,0,2786,1148,0,3,0.11,0,0,0,0,0,0,15.6,57454,0,0,0,0,0,0,0,0,2394,85.94,776,27.86,488,17.50,315,11.29,2159,77.51,30,1.09,94,3.36,1,0.04,40,1.45,69,2.49,36,1.31,53,4.59,215,18.73,977,568,357,2535,33,99,1,43,75,41,62,260
Maine,Penobscot County,0,4562,1914,0,0,0.00,0,0,0,0,1,0,11.5,71471,0,0,0,0,0,0,0,1,4545,99.64,1462,32.05,903,19.80,586,12.85,4371,95.82,20,0.44,19,0.42,1,0.02,66,1.45,68,1.49,14,0.30,120,6.27,304,15.90,1457,905,589,4388,20,19,1,66,68,14,107,288
Maine,Penobscot County,0,6222,2574,0,25,0.40,0,0,0,0,0,0,9.3,59874,0,0,0,0,0,0,0,0,6022,96.79,1586,25.48,1240,19.93,829,13.33,5841,93.88,37,0.59,18,0.29,6,0.10,45,0.72,76,1.21,61,0.98,82,3.17,348,13.53,1584,1278,866,6038,38,18,6,45,77,61,79,330
Maine,Penobscot County,0,5416,2075,0,3,0.06,0,0,0,0,0,0,3.3,77244,0,0,0,0,0,0,0,0,5309,98.02,746,13.78,1264,23.34,627,11.57,5188,95.79,22,0.41,22,0.41,1,0.02,19,0.35,57,1.05,51,0.94,0,0.00,136,6.55,769,1282,650,5292,22,22,1,19,60,53,0,149
Maine,Penobscot County,0,2794,1097,0,0,0.00,0,0,0,0,0,0,5.0,75347,0,0,0,0,0,0,0,0,2794,100.00,664,23.76,643,23.01,362,12.96,2726,97.57,14,0.50,6,0.21,1,0.04,14,0.50,33,1.18,22,0.79,12,1.12,91,8.32,643,643,362,2726,14,6,1,14,33,22,11,87
Maine,Penobscot County,0,1551,621,0,0,0.00,0,0,0,0,0,0,8.1,64524,0,0,0,0,0,0,0,0,1551,100.00,375,24.19,328,21.15,192,12.38,1518,97.87,7,0.45,3,0.19,0,0.00,7,0.45,16,1.03,13,0.84,14,2.29,57,9.15,383,328,192,1518,7,3,0,7,16,13,15,60
Maine,Penobscot County,0,2561,1035,0,10,0.39,0,0,0,0,0,0,13.4,56389,0,0,0,0,0,0,0,0,2561,100.00,999,39.01,581,22.69,322,12.57,2495,97.42,4,0.16,5,0.20,0,0.00,21,0.82,36,1.41,18,0.70,44,4.22,106,10.20,950,581,322,2495,4,5,0,21,36,18,45,108
Maine,Penobscot County,0,3275,1410,0,0,0.00,0,0,0,0,0,0,18.0,65112,0,0,0,0,0,0,0,0,2610,79.71,837,25.56,561,17.13,426,12.99,2526,77.12,12,0.37,11,0.33,0,0.00,4,0.12,58,1.77,33,0.99,76,5.41,253,17.92,1257,723,532,3157,13,18,0,7,80,45,127,324
Maine,Penobscot County,0,2448,960,0,0,0.00,0,0,0,0,0,0,10.8,65903,0,0,0,0,0,0,0,0,2448,100.00,627,25.60,566,23.12,300,12.25,2389,97.59,10,0.41,8,0.33,0,0.00,15,0.61,26,1.06,25,1.02,37,3.89,160,16.67,687,566,300,2389,10,8,0,15,26,25,43,162
Maine,Penobscot County,0,2198,926,0,0,0.00,0,0,0,0,0,1,9.0,51563,0,0,0,0,0,0,0,0,2198,100.00,768,34.93,494,22.47,371,16.88,2136,97.18,6,0.27,5,0.23,0,0.00,7,0.32,44,2.00,14,0.64,26,2.83,142,15.30,729,494,371,2136,6,5,0,7,44,14,18,129
Maine,Penobscot County,0,3895,1651,0,74,1.90,0,0,0,1,1,1,19.8,43095,0,0,0,0,0,0,0,1,3047,78.23,1491,38.29,630,16.19,575,14.77,2973,76.32,8,0.20,12,0.30,1,0.03,17,0.44,37,0.94,25,0.65,122,7.36,387,23.46,1819,833,719,3785,11,19,1,27,52,42,159,497
Maine,Penobscot County,0,2197,866,0,0,0.00,0,0,0,0,0,1,13.4,54750,0,0,0,0,0,0,0,0,2197,100.00,750,34.14,487,22.17,288,13.11,2151,97.91,4,0.18,3,0.14,0,0.00,8,0.36,31,1.41,18,0.82,22,2.59,122,14.11,704,487,288,2151,4,3,0,8,31,18,23,126
Maine,Penobscot County,0,2851,1081,0,0,0.00,0,0,0,0,0,0,5.8,69018,0,0,0,0,0,0,0,0,2851,100.00,850,29.80,700,24.55,305,10.70,2753,96.56,7,0.25,16,0.56,0,0.00,18,0.63,57,2.00,23,0.81,28,2.55,136,12.58,881,700,305,2753,7,16,0,18,57,23,27,133
Maine,Penobscot County,0,2826,1083,0,0,0.00,0,0,0,0,0,0,16.6,57838,0,0,0,0,0,0,0,0,2760,97.66,1190,42.12,626,22.15,295,10.43,2680,94.82,12,0.42,4,0.14,0,0.00,21,0.73,44,1.56,30,1.07,38,3.48,211,19.46,1153,645,301,2745,12,4,0,21,44,31,37,207
Maine,Penobscot County,0,2006,818,0,0,0.00,0,0,0,0,0,1,13.2,54508,0,0,0,0,0,0,0,0,2006,100.00,749,37.32,424,21.14,240,11.96,1941,96.76,5,0.25,8,0.40,0,0.00,34,1.69,18,0.90,10,0.50,34,4.20,141,17.21,695,424,240,1941,5,8,0,34,18,10,33,137
Maine,Penobscot County,0,1865,761,0,0,0.00,1,1,0,0,0,1,17.0,49231,1,1,0,0,0,1,0,0,1865,100.00,803,43.03,421,22.57,204,10.94,1761,94.42,4,0.21,6,0.32,0,0.00,33,1.77,61,3.27,7,0.38,37,4.91,154,20.25,843,421,204,1761,4,6,0,33,61,7,39,161
Maine,Penobscot County,0,2393,991,0,79,3.30,1,1,0,0,0,1,23.4,47976,1,1,0,0,0,1,0,0,2393,100.00,1119,46.76,476,19.89,432,18.05,2261,94.48,21,0.88,61,2.55,0,0.00,12,0.50,38,1.59,18,0.75,38,3.87,221,22.33,1106,476,432,2261,21,61,0,12,38,18,36,207
Maine,Penobscot County,0,1878,828,0,0,0.00,1,1,1,1,0,1,25.6,42500,1,1,1,0,0,1,1,1,1878,100.00,980,52.18,325,17.31,376,20.02,1827,97.28,6,0.32,4,0.21,0,0.00,10,0.53,31,1.65,11,0.59,48,5.78,254,30.63,957,325,376,1827,6,4,0,10,31,11,54,257
Maine,Penobscot County,0,2143,894,0,0,0.00,0,0,0,0,0,1,20.0,44911,0,0,0,0,0,0,0,0,2130,99.37,957,44.64,424,19.80,340,15.89,2103,98.11,1,0.05,5,0.23,0,0.00,7,0.33,14,0.65,4,0.19,24,2.63,151,16.93,870,427,342,2116,1,5,0,7,14,4,21,139
Maine,Penobscot County,0,5085,2045,0,86,1.69,0,0,0,1,1,1,17.9,45152,0,0,0,0,0,0,0,1,3931,77.31,2096,41.22,914,17.98,624,12.28,3831,75.34,6,0.12,14,0.28,1,0.02,19,0.37,60,1.19,40,0.78,199,9.71,424,20.72,2591,1174,873,4939,16,18,1,28,83,50,274,552
Maine,Penobscot County,0,1607,650,0,0,0.00,0,0,0,0,0,1,10.9,52419,0,0,0,0,0,0,0,0,1607,100.00,600,37.36,329,20.47,268,16.68,1568,97.57,1,0.06,0,0.00,0,0.00,19,1.18,19,1.18,3,0.19,32,4.91,98,15.06,554,329,268,1568,1,0,0,19,19,3,30,92
